AGE,SEGMENT,GENDER,MARITAL_STATUS,PROFESSION,MARKET
28,Music,M,Unspecified,Sales,New York
28,Music,M,Unspecified,Sales,New York
28,Music,M,Unspecified,Sales,New York
38,Music,M,Married,Other,Los Angeles
38,Music,M,Married,Other,New York
29,Music,M,Single,Professional,Los Angeles
29,Music,M,Single,Professional,New York
29,Arts,M,Single,Sales,Chicago
29,Arts,M,Single,Sales,Chicago
29,Arts,M,Single,Sales,Los Angeles
29,Sports,F,Single,Sales,Los Angeles
29,Sports,F,Single,Sales,Los Angeles
20,Sports,M,Single,Student,Los Angeles
20,Arts,M,Single,Student,Chicago
20,Sports,M,Single,Student,Los Angeles
34,Music,M,Married,Sales,New York
34,Music,M,Married,Sales,New York
34,Music,M,Married,Sales,New York
29,Music,M,Unspecified,Sales,New York
29,Music,M,Unspecified,Sales,Los Angeles
29,Music,M,Unspecified,Sales,New York
29,Music,M,Unspecified,Sales,New York
29,Music,M,Unspecified,Sales,New York
29,Sports,M,Unspecified,Sales,Los Angeles
26,Music,M,Single,Professional,New York
26,Music,M,Single,Professional,New York
26,Sports,M,Single,Professional,New York
26,Music,M,Single,Professional,New York
26,Music,M,Single,Professional,New York
26,Music,M,Single,Professional,New York
35,Music,F,Married,Other,New York
35,Music,F,Married,Other,New York
35,Music,F,Married,Other,New York
35,Music,F,Married,Other,New York
37,Music,F,Married,Sales,Los Angeles
37,Music,F,Married,Sales,New York
37,Music,F,Married,Sales,New York
38,Music,F,Married,Other,New York
38,Music,F,Married,Other,New York
38,Music,F,Married,Other,New York
40,Music,M,Married,Trades,New York
40,Music,M,Married,Trades,New York
26,Music,M,Single,Other,New York
26,Music,M,Single,Other,Chicago
26,Music,M,Single,Other,New York
39,Music,M,Single,Professional,New York
39,Music,M,Single,Professional,New York
39,Music,M,Single,Professional,New York
39,Sports,M,Single,Professional,Los Angeles
39,Sports,M,Single,Professional,Los Angeles
34,Sports,M,Single,Trades,Los Angeles
34,Sports,M,Single,Trades,Los Angeles
34,Arts,M,Single,Trades,Chicago
20,Sports,F,Single,Other,Los Angeles
20,Sports,F,Single,Other,Los Angeles
31,Music,F,Married,Executive,New York
31,Music,F,Married,Executive,New York
31,Music,F,Married,Executive,New York
31,Music,F,Married,Executive,New York
25,Sports,F,Single,Retail,New York
25,Sports,F,Single,Retail,New York
45,Arts,M,Married,Professional,Chicago
45,Arts,M,Married,Professional,Chicago
45,Arts,M,Married,Professional,Los Angeles
45,Arts,M,Married,Professional,Chicago
43,Family,M,Married,Executive,DC
43,Family,M,Married,Executive,Chicago
31,Music,M,Married,Sales,New York
31,Music,M,Married,Sales,New York
31,Sports,F,Married,Other,Los Angeles
31,Music,F,Married,Other,New York
53,Family,M,Married,Other,Chicago
53,Family,M,Married,Other,DC
53,Family,M,Married,Other,Chicago
53,Family,M,Married,Other,Los Angeles
53,Family,M,Married,Other,Chicago
22,Sports,F,Single,Other,Los Angeles
22,Music,F,Single,Other,New York
26,Music,M,Single,Professional,Los Angeles
26,Music,M,Single,Professional,New York
26,Music,M,Single,Professional,New York
26,Music,M,Single,Professional,New York
26,Music,M,Single,Professional,New York
26,Music,M,Single,Professional,Los Angeles
48,Arts,F,Married,Other,Chicago
48,Arts,F,Married,Other,Chicago
48,Arts,F,Married,Other,Chicago
27,Music,M,Unspecified,Other,New York
43,Music,M,Married,Other,New York
43,Music,M,Married,Other,New York
43,Sports,F,Unspecified,Hospitality,Los Angeles
43,Sports,F,Unspecified,Hospitality,Los Angeles
43,Music,F,Unspecified,Hospitality,DC
43,Sports,F,Unspecified,Hospitality,Los Angeles
43,Sports,F,Unspecified,Hospitality,Los Angeles
43,Sports,F,Unspecified,Hospitality,New York
39,Music,F,Married,Other,New York
39,Sports,F,Married,Other,Los Angeles
23,Sports,M,Single,Student,Los Angeles
23,Sports,M,Single,Student,Los Angeles
45,Sports,F,Married,Professional,Los Angeles
45,Sports,F,Married,Professional,Los Angeles
25,Family,M,Married,Professional,Los Angeles
38,Music,M,Single,Other,New York
38,Music,M,Single,Other,New York
37,Music,M,Married,Executive,New York
37,Music,M,Married,Executive,New York
37,Music,M,Married,Executive,New York
37,Music,M,Married,Executive,DC
37,Family,M,Married,Executive,Chicago
38,Arts,F,Married,Professional,New York
38,Arts,F,Married,Professional,Chicago
38,Sports,F,Married,Professional,New York
38,Sports,F,Married,Professional,Los Angeles
32,Music,F,Married,Executive,New York
32,Music,F,Married,Executive,New York
32,Music,F,Married,Executive,New York
39,Music,F,Married,Executive,New York
39,Music,F,Married,Executive,New York
20,Music,F,Single,Other,Los Angeles
20,Music,F,Single,Other,New York
27,Music,M,Single,Other,New York
27,Music,M,Single,Other,New York
27,Music,M,Single,Other,New York
35,Arts,M,Single,Professional,Los Angeles
35,Arts,M,Single,Professional,Chicago
26,Sports,F,Married,Professional,Los Angeles
26,Arts,F,Married,Professional,Chicago
26,Sports,F,Married,Professional,New York
26,Sports,F,Married,Professional,New York
26,Sports,F,Married,Professional,Los Angeles
34,Music,F,Married,Other,New York
34,Music,F,Married,Other,New York
26,Sports,F,Single,Other,New York
26,Sports,F,Single,Other,Los Angeles
26,Music,F,Single,Other,New York
44,Music,M,Married,Executive,New York
44,Family,M,Married,Executive,Chicago
44,Family,M,Married,Executive,Chicago
44,Family,M,Married,Executive,Chicago
44,Family,M,Married,Executive,Los Angeles
27,Music,F,Single,Other,New York
27,Music,F,Single,Other,New York
32,Music,M,Married,Sales,Los Angeles
32,Sports,M,Married,Sales,Los Angeles
32,Sports,M,Married,Sales,Chicago
22,Arts,M,Single,Other,Chicago
22,Arts,M,Single,Other,Chicago
34,Music,F,Married,Other,New York
34,Music,F,Married,Other,Los Angeles
34,Music,F,Married,Other,New York
34,Music,F,Married,Other,New York
53,Arts,M,Married,Professional,Chicago
53,Arts,M,Married,Professional,Chicago
53,Arts,M,Married,Professional,Chicago
41,Sports,F,Unspecified,Hospitality,Los Angeles
41,Sports,F,Unspecified,Hospitality,New York
41,Sports,F,Unspecified,Hospitality,Los Angeles
31,Music,M,Married,Other,New York
31,Music,M,Married,Other,New York
31,Music,M,Married,Other,New York
41,Music,F,Married,Other,New York
41,Music,F,Married,Other,New York
41,Music,F,Married,Other,New York
41,Music,F,Married,Other,Chicago
32,Music,M,Married,Other,New York
32,Music,M,Married,Other,New York
37,Music,M,Married,Executive,Los Angeles
37,Music,M,Married,Executive,New York
37,Sports,M,Married,Executive,New York
37,Family,M,Married,Executive,DC
38,Music,F,Single,Retail,New York
38,Music,F,Single,Retail,New York
38,Arts,F,Single,Retail,Chicago
26,Music,M,Married,Other,DC
26,Music,M,Married,Other,New York
29,Music,M,Married,Other,New York
29,Sports,M,Married,Other,Los Angeles
35,Music,F,Married,Retail,New York
35,Music,F,Married,Retail,New York
35,Music,F,Married,Retail,New York
32,Sports,F,Single,Professional,Los Angeles
32,Sports,F,Single,Professional,New York
32,Sports,F,Single,Professional,Los Angeles
26,Sports,F,Single,Sales,New York
26,Sports,F,Single,Sales,Los Angeles
37,Music,M,Married,Sales,New York
37,Music,M,Married,Sales,DC
39,Music,M,Married,Sales,New York
39,Sports,M,Married,Sales,DC
39,Music,M,Married,Sales,New York
43,Music,F,Married,Other,New York
43,Music,F,Married,Other,New York
43,Music,F,Married,Other,New York
43,Music,F,Married,Other,New York
43,Music,F,Married,Other,New York
47,Music,F,Married,Executive,New York
47,Music,F,Married,Executive,New York
47,Music,F,Married,Executive,Chicago
24,Arts,M,Single,Retail,Chicago
24,Arts,M,Single,Retail,New York
26,Arts,F,Married,Other,Chicago
26,Arts,F,Married,Other,Chicago
26,Arts,F,Married,Other,Chicago
42,Sports,F,Married,Professional,Los Angeles
42,Sports,F,Married,Professional,New York
28,Arts,M,Single,Sales,Chicago
28,Arts,M,Single,Sales,Chicago
28,Arts,M,Single,Sales,Los Angeles
28,Arts,M,Single,Sales,Chicago
30,Sports,F,Single,Other,New York
30,Sports,F,Single,Other,Los Angeles
36,Music,F,Married,Other,New York
36,Music,F,Married,Other,New York
33,Arts,M,Single,Professional,Chicago
33,Arts,M,Single,Professional,Chicago
33,Arts,M,Single,Professional,Chicago
33,Arts,M,Single,Professional,DC
33,Music,M,Single,Professional,New York
37,Sports,F,Unspecified,Hospitality,Los Angeles
37,Sports,F,Unspecified,Hospitality,Los Angeles
32,Music,M,Married,Other,New York
32,Music,M,Married,Other,Chicago
32,Music,M,Married,Other,New York
21,Arts,M,Single,Other,Chicago
21,Arts,M,Single,Other,Chicago
30,Music,M,Single,Trades,New York
30,Arts,M,Single,Trades,Los Angeles
30,Arts,M,Single,Trades,Chicago
30,Arts,M,Single,Trades,Chicago
24,Sports,F,Single,Retail,New York
24,Sports,F,Single,Retail,Los Angeles
44,Arts,F,Married,Other,Chicago
44,Arts,F,Married,Other,Chicago
23,Sports,F,Single,Other,Los Angeles
23,Family,F,Single,Other,Los Angeles
26,Sports,F,Single,Other,New York
26,Sports,F,Single,Other,New York
21,Music,F,Single,Other,Chicago
21,Music,F,Single,Other,New York
21,Music,F,Single,Other,New York
21,Music,F,Single,Other,New York
42,Arts,M,Single,Sales,Chicago
42,Music,M,Single,Sales,New York
42,Arts,M,Single,Sales,Chicago
42,Arts,M,Single,Sales,Chicago
28,Music,M,Single,Other,New York
28,Music,M,Single,Other,New York
20,Music,F,Single,Other,New York
20,Music,F,Single,Other,New York
20,Music,F,Single,Other,New York
44,Family,M,Married,Other,DC
44,Family,M,Married,Other,Chicago
44,Family,M,Married,Other,Chicago
21,Sports,F,Single,Other,Los Angeles
21,Sports,F,Single,Other,Los Angeles
45,Music,F,Married,Executive,New York
45,Music,F,Married,Executive,New York
45,Music,F,Married,Executive,New York
45,Music,F,Married,Executive,New York
45,Music,F,Married,Executive,New York
26,Arts,M,Single,Professional,Chicago
26,Music,M,Single,Professional,New York
26,Music,M,Single,Professional,New York
26,Music,M,Single,Professional,New York
20,Music,M,Single,Professional,Los Angeles
20,Music,M,Single,Professional,New York
34,Music,M,Married,Executive,New York
34,Music,M,Married,Executive,Chicago
34,Music,M,Married,Executive,New York
34,Music,M,Married,Executive,New York
31,Music,M,Unspecified,Professional,New York
31,Music,M,Unspecified,Professional,New York
31,Music,M,Unspecified,Professional,New York
31,Music,M,Unspecified,Professional,New York
31,Music,M,Unspecified,Professional,New York
27,Sports,F,Single,Hospitality,Los Angeles
27,Music,F,Single,Hospitality,New York
27,Music,F,Single,Hospitality,New York
37,Music,F,Married,Executive,New York
37,Music,F,Married,Executive,Los Angeles
23,Arts,M,Single,Other,Chicago
23,Arts,M,Single,Other,Chicago
23,Arts,M,Single,Other,Chicago
30,Sports,F,Married,Professional,Los Angeles
30,Sports,F,Married,Professional,New York
30,Sports,F,Married,Professional,New York
26,Music,M,Single,Professional,New York
26,Arts,M,Single,Professional,Chicago
26,Music,M,Single,Professional,Los Angeles
42,Arts,M,Single,Sales,New York
42,Arts,M,Single,Sales,Chicago
42,Music,M,Single,Sales,New York
42,Arts,M,Single,Sales,Chicago
42,Arts,M,Single,Sales,Chicago
20,Music,M,Single,Trades,New York
20,Music,M,Single,Trades,New York
20,Music,M,Single,Trades,New York
20,Music,M,Single,Trades,New York
44,Family,M,Married,Other,Los Angeles
44,Family,M,Married,Other,Chicago
44,Family,M,Married,Other,Chicago
44,Family,M,Married,Other,Chicago
44,Family,M,Married,Other,Chicago
44,Family,M,Married,Other,DC
28,Arts,F,Married,Other,Los Angeles
28,Arts,F,Married,Other,Chicago
26,Music,M,Unspecified,Other,New York
26,Music,M,Unspecified,Other,New York
26,Arts,M,Unspecified,Other,Chicago
26,Arts,M,Unspecified,Other,Chicago
26,Music,M,Unspecified,Other,New York
26,Arts,M,Unspecified,Other,Chicago
43,Music,M,Married,Sales,New York
43,Music,M,Married,Sales,New York
39,Music,M,Married,Other,New York
39,Music,M,Married,Other,New York
39,Arts,M,Married,Other,Chicago
35,Sports,F,Single,Professional,New York
35,Sports,F,Single,Professional,Los Angeles
29,Sports,F,Single,Professional,Los Angeles
29,Sports,F,Single,Professional,Chicago
23,Arts,M,Single,Sales,Chicago
23,Sports,M,Single,Sales,New York
30,Music,F,Married,Other,DC
30,Music,F,Married,Other,New York
30,Music,F,Married,Other,New York
30,Music,F,Married,Other,New York
23,Music,M,Single,Trades,New York
23,Music,M,Single,Trades,Chicago
23,Music,M,Single,Trades,New York
33,Arts,M,Single,Trades,Chicago
33,Arts,M,Single,Trades,Chicago
33,Arts,M,Single,Trades,Chicago
33,Arts,M,Single,Trades,Chicago
47,Family,M,Married,Other,Los Angeles
47,Family,M,Married,Other,Chicago
47,Family,M,Married,Other,DC
29,Sports,F,Single,Other,Los Angeles
29,Family,F,Single,Other,Chicago
29,Sports,F,Single,Other,Los Angeles
24,Sports,M,Single,Student,Los Angeles
24,Sports,M,Single,Student,Los Angeles
38,Arts,M,Single,Other,DC
38,Arts,M,Single,Other,New York
38,Arts,M,Single,Other,DC
38,Arts,M,Single,Other,Chicago
33,Music,M,Unspecified,Sales,New York
33,Music,M,Unspecified,Sales,New York
33,Music,M,Unspecified,Sales,New York
28,Arts,F,Unspecified,Other,New York
28,Arts,F,Unspecified,Other,Chicago
28,Arts,F,Unspecified,Other,Chicago
28,Arts,F,Unspecified,Other,Chicago
28,Arts,F,Unspecified,Other,DC
29,Sports,F,Single,Other,Los Angeles
29,Sports,F,Single,Other,New York
31,Sports,F,Single,Retail,Los Angeles
31,Sports,F,Single,Retail,New York
19,Arts,M,Single,Retail,Chicago
19,Arts,M,Single,Retail,Chicago
19,Arts,M,Single,Retail,Chicago
28,Music,F,Single,Other,New York
28,Music,F,Single,Other,New York
28,Music,F,Single,Other,New York
28,Arts,F,Single,Other,Chicago
59,Sports,F,Married,Retired,Los Angeles
59,Sports,F,Married,Retired,Los Angeles
59,Arts,F,Married,Retired,Chicago
18,Sports,F,Single,Professional,Los Angeles
18,Sports,F,Single,Professional,Los Angeles
22,Arts,M,Single,Other,New York
22,Arts,M,Single,Other,Chicago
22,Arts,M,Single,Other,Chicago
35,Arts,M,Single,Sales,Chicago
35,Arts,M,Single,Sales,Chicago
35,Arts,M,Single,Sales,DC
35,Arts,M,Single,Sales,Chicago
35,Arts,M,Single,Sales,Chicago
35,Arts,M,Single,Sales,Chicago
35,Family,M,Single,Sales,Chicago
39,Music,M,Married,Other,New York
39,Music,M,Married,Other,New York
39,Arts,M,Married,Other,Chicago
28,Music,M,Married,Executive,New York
28,Music,M,Married,Executive,New York
28,Music,M,Married,Executive,DC
37,Music,F,Married,Other,New York
37,Music,F,Married,Other,New York
37,Music,F,Married,Other,New York
37,Music,F,Married,Other,New York
67,Arts,F,Married,Other,Los Angeles
19,Sports,M,Single,Student,Los Angeles
59,Sports,F,Unspecified,Hospitality,New York
50,Arts,F,Married,Other,Chicago
50,Arts,F,Married,Other,Chicago
25,Sports,F,Single,Professional,Los Angeles
22,Music,F,Single,Other,New York
22,Music,F,Single,Other,New York
34,Sports,F,Married,Professional,Los Angeles
34,Sports,F,Married,Professional,Los Angeles
22,Sports,F,Single,Retail,Los Angeles
28,Music,M,Single,Professional,New York
28,Sports,M,Single,Professional,Los Angeles
33,Music,F,Married,Other,New York
38,Sports,F,Single,Professional,Los Angeles
23,Music,M,Single,Professional,New York
23,Music,M,Single,Professional,New York
33,Music,F,Married,Executive,New York
32,Sports,F,Single,Other,Los Angeles
26,Music,M,Single,Other,New York
26,Music,M,Single,Other,New York
43,Arts,M,Married,Professional,Chicago
43,Arts,M,Married,Professional,Chicago
45,Music,F,Married,Sales,New York
30,Music,M,Single,Professional,New York
30,Music,M,Single,Professional,DC
50,Arts,M,Married,Professional,Chicago
50,Arts,M,Married,Professional,Chicago
50,Arts,M,Married,Professional,Chicago
20,Sports,M,Single,Sales,Los Angeles
33,Music,F,Married,Other,New York
44,Arts,F,Married,Other,New York
44,Arts,F,Married,Other,Chicago
31,Arts,M,Single,Sales,Chicago
31,Arts,M,Single,Sales,Chicago
26,Arts,F,Married,Sales,Chicago
36,Music,F,Married,Executive,New York
42,Music,M,Married,Executive,Los Angeles
27,Music,M,Married,Executive,New York
31,Arts,M,Single,Trades,Chicago
31,Arts,M,Single,Trades,Chicago
31,Arts,M,Single,Trades,Chicago
33,Music,M,Married,Sales,New York
51,Family,M,Unspecified,Other,Chicago
51,Family,M,Unspecified,Other,Chicago
38,Music,M,Married,Other,New York
68,Sports,F,Married,Other,New York
68,Arts,F,Married,Other,Chicago
35,Music,M,Married,Sales,New York
35,Sports,M,Married,Sales,Los Angeles
27,Music,M,Married,Other,New York
26,Sports,F,Single,Professional,Los Angeles
26,Music,M,Single,Professional,New York
34,Music,M,Unspecified,Professional,New York
29,Music,M,Unspecified,Other,New York
27,Arts,M,Single,Trades,Chicago
36,Music,M,Married,Other,New York
36,Music,M,Married,Other,New York
47,Music,F,Married,Executive,New York
41,Music,M,Married,Sales,New York
48,Sports,F,Unspecified,Hospitality,New York
25,Music,M,Single,Other,New York
25,Music,M,Single,Other,New York
31,Music,F,Married,Hospitality,New York
31,Music,F,Married,Hospitality,Los Angeles
36,Music,F,Married,Executive,Los Angeles
39,Music,M,Married,Other,New York
39,Music,M,Married,Other,New York
43,Music,F,Married,Other,New York
43,Music,F,Married,Other,New York
26,Music,M,Married,Other,New York
19,Sports,F,Single,Retail,New York
47,Music,F,Married,Executive,New York
47,Music,F,Married,Executive,New York
27,Sports,F,Single,Professional,Los Angeles
39,Music,F,Married,Other,New York
39,Music,F,Married,Other,New York
41,Music,F,Married,Sales,New York
23,Sports,F,Single,Professional,Los Angeles
